Entity,Code,Year, (constant 2011 international $)
Senegal,SEN,2007,95.41717651
Senegal,SEN,2008,102.5632025
Senegal,SEN,2009,100.225742
Senegal,SEN,2010,98.73971716
Senegal,SEN,2011,95.3619219
Senegal,SEN,2012,95.01243387
Senegal,SEN,2013,101.1809203
Senegal,SEN,2014,106.9355043
Serbia,SRB,1995,246.3032973
Serbia,SRB,1996,258.4204741
Serbia,SRB,1997,284.2555905
Serbia,SRB,1998,300.0218469
Serbia,SRB,1999,272.3222509
Serbia,SRB,2000,377.0267237
Serbia,SRB,2001,427.9313976
Serbia,SRB,2002,547.358272
Serbia,SRB,2003,586.9333312
Serbia,SRB,2004,668.1119171
Serbia,SRB,2005,771.0056199
Serbia,SRB,2006,889.7955112
Serbia,SRB,2007,1046.928487
Serbia,SRB,2008,1194.992104
Serbia,SRB,2009,1169.221015
Serbia,SRB,2010,1193.028823
Serbia,SRB,2011,1222.401805
Serbia,SRB,2012,1266.62247
Serbia,SRB,2013,1317.034514
Serbia,SRB,2014,1312.223068
Seychelles,SYC,1995,537.0938647
Seychelles,SYC,1996,578.1546003
Seychelles,SYC,1997,716.0549481
Seychelles,SYC,1998,689.8594687
Seychelles,SYC,1999,707.7099922
Seychelles,SYC,2000,675.1510525
Seychelles,SYC,2001,640.2186493
Seychelles,SYC,2002,610.0683395
Seychelles,SYC,2003,633.6058088
Seychelles,SYC,2004,557.9932512
Seychelles,SYC,2005,578.6164054
Seychelles,SYC,2006,614.68251
Seychelles,SYC,2007,610.5323559
Seychelles,SYC,2008,482.3045887
Seychelles,SYC,2009,476.652693
Seychelles,SYC,2010,691.555984
Seychelles,SYC,2011,711.1772448
Seychelles,SYC,2012,919.6957731
Seychelles,SYC,2013,865.861498
Seychelles,SYC,2014,844.3370884
Sierra Leone,SLE,1995,88.16260253
Sierra Leone,SLE,1996,89.26476118
Sierra Leone,SLE,1997,89.16579493
Sierra Leone,SLE,1998,85.63901378
Sierra Leone,SLE,1999,93.19127342
Sierra Leone,SLE,2000,110.8331415
Sierra Leone,SLE,2001,87.92778686
Sierra Leone,SLE,2002,108.725639
Sierra Leone,SLE,2003,112.8259382
Sierra Leone,SLE,2004,117.4265389
Sierra Leone,SLE,2005,127.5304095
Sierra Leone,SLE,2006,116.9760688
Sierra Leone,SLE,2007,119.5764265
Sierra Leone,SLE,2008,127.6397302
Sierra Leone,SLE,2009,165.5912909
Sierra Leone,SLE,2010,135.6429026
Sierra Leone,SLE,2011,166.5349045
Sierra Leone,SLE,2012,179.022627
Sierra Leone,SLE,2013,220.1102211
Sierra Leone,SLE,2014,223.7444518
Singapore,SGP,1995,972.1448184
Singapore,SGP,1996,1011.034242
Singapore,SGP,1997,1064.314624
Singapore,SGP,1998,1142.59535
Singapore,SGP,1999,1090.731869
Singapore,SGP,2000,1139.003884
Singapore,SGP,2001,983.8454336
Singapore,SGP,2002,1215.456871
Singapore,SGP,2003,1604.888332
Singapore,SGP,2004,1537.684665
Singapore,SGP,2005,1958.601312
Singapore,SGP,2006,2090.691281
Singapore,SGP,2007,2160.017205
Singapore,SGP,2008,2474.520964
Singapore,SGP,2009,2644.301179
Singapore,SGP,2010,2791.800051
Singapore,SGP,2011,2943.29496
Singapore,SGP,2012,3258.996796
Singapore,SGP,2013,3631.079546
Singapore,SGP,2014,4046.975288
Slovakia,SVK,1995,505.1769494
Slovakia,SVK,1996,582.3315716
Slovakia,SVK,1997,563.8950418
Slovakia,SVK,1998,583.924146
Slovakia,SVK,1999,599.0901897
Slovakia,SVK,2000,604.4774677
Slovakia,SVK,2001,665.0967645
Slovakia,SVK,2002,729.9771838
Slovakia,SVK,2003,793.478336
Slovakia,SVK,2004,1059.322554
Slovakia,SVK,2005,1142.673284
Slovakia,SVK,2006,1356.026015
Slovakia,SVK,2007,1625.398977
Slovakia,SVK,2008,1872.255694
Slovakia,SVK,2009,2089.074609
Slovakia,SVK,2010,2038.953351
Slovakia,SVK,2011,1963.141798
Slovakia,SVK,2012,2064.596533
Slovakia,SVK,2013,2080.105433
Slovakia,SVK,2014,2179.051004
Slovenia,SVN,1995,972.2657453
Slovenia,SVN,1996,1055.904799
Slovenia,SVN,1997,1150.643476
Slovenia,SVN,1998,1223.56248
Slovenia,SVN,1999,1306.769294
Slovenia,SVN,2000,1452.945049
Slovenia,SVN,2001,1582.88197
Slovenia,SVN,2002,1704.068899
Slovenia,SVN,2003,1803.075155
Slovenia,SVN,2004,1886.916933
Slovenia,SVN,2005,1997.924233
Slovenia,SVN,2006,2147.890789
Slovenia,SVN,2007,2183.452448
Slovenia,SVN,2008,2472.829995
Slovenia,SVN,2009,2536.873618
Slovenia,SVN,2010,2452.007485
Slovenia,SVN,2011,2539.373472
Slovenia,SVN,2012,2616.847383
Slovenia,SVN,2013,2619.810441
Slovenia,SVN,2014,2697.671071
Small states,,1995,372.8047516
Small states,,1996,395.8469793
Small states,,1997,425.9002092
Small states,,1998,454.6610951
Small states,,1999,445.4828415
Small states,,2000,429.7008923
Small states,,2001,460.0950881
Small states,,2002,495.3224089
Small states,,2003,550.1442847
Small states,,2004,587.814128
Small states,,2005,597.4617959
Small states,,2006,629.5574662
Small states,,2007,673.9035334
Small states,,2008,718.6541447
Small states,,2009,836.9931125
Small states,,2010,804.168369
Small states,,2011,819.2821049
Small states,,2012,901.3393885
Small states,,2013,938.9682136
Small states,,2014,966.3103897
Solomon Islands,SLB,1995,54.0704758
Solomon Islands,SLB,1996,50.58601744
Solomon Islands,SLB,1997,53.63312048
Solomon Islands,SLB,1998,57.68329953
Solomon Islands,SLB,1999,61.15352588
Solomon Islands,SLB,2000,62.55442911
Solomon Islands,SLB,2001,80.98217337
Solomon Islands,SLB,2002,73.5705337
Solomon Islands,SLB,2003,76.76138703
Solomon Islands,SLB,2004,75.77815952
Solomon Islands,SLB,2005,111.7272525
Solomon Islands,SLB,2006,102.2746609
Solomon Islands,SLB,2007,106.0748065
Solomon Islands,SLB,2008,105.278087
Solomon Islands,SLB,2009,131.1223243
Solomon Islands,SLB,2010,130.8454408
Solomon Islands,SLB,2011,100.4626534
Solomon Islands,SLB,2012,112.9780315
Solomon Islands,SLB,2013,114.4513043
Solomon Islands,SLB,2014,107.6097732
South Africa,ZAF,1995,554.9268133
South Africa,ZAF,1996,591.5417685
South Africa,ZAF,1997,615.4712441
South Africa,ZAF,1998,608.3185843
South Africa,ZAF,1999,624.6705718
South Africa,ZAF,2000,622.1722577
South Africa,ZAF,2001,663.4031829
South Africa,ZAF,2002,669.0910421
South Africa,ZAF,2003,706.7942394
South Africa,ZAF,2004,718.2559224
South Africa,ZAF,2005,754.0726836
South Africa,ZAF,2006,788.4361067
South Africa,ZAF,2007,837.5210572
South Africa,ZAF,2008,894.4260588
South Africa,ZAF,2009,948.4722572
South Africa,ZAF,2010,990.9096933
South Africa,ZAF,2011,1044.833592
South Africa,ZAF,2012,1097.427426
South Africa,ZAF,2013,1123.628044
South Africa,ZAF,2014,1148.372498
South Asia,,1995,60.26504362
South Asia,,1996,62.82620453
South Asia,,1997,68.71064308
South Asia,,1998,73.65414129
South Asia,,1999,75.32487568
South Asia,,2000,80.39753576
South Asia,,2001,87.71557048
South Asia,,2002,89.75386268
South Asia,,2003,94.2051632
South Asia,,2004,101.1215909
South Asia,,2005,114.4005228
South Asia,,2006,126.4052509
South Asia,,2007,138.289179
South Asia,,2008,147.4124269
South Asia,,2009,157.8043282
South Asia,,2010,169.4440009
South Asia,,2011,182.864646
South Asia,,2012,193.5339891
South Asia,,2013,211.9758732
South Asia,,2014,233.4683491
South Asia (IDA & IBRD),,1995,60.26504362
South Asia (IDA & IBRD),,1996,62.82620453
South Asia (IDA & IBRD),,1997,68.71064308
South Asia (IDA & IBRD),,1998,73.65414129
South Asia (IDA & IBRD),,1999,75.32487568
South Asia (IDA & IBRD),,2000,80.39753576
South Asia (IDA & IBRD),,2001,87.71557048
South Asia (IDA & IBRD),,2002,89.75386268
South Asia (IDA & IBRD),,2003,94.2051632
South Asia (IDA & IBRD),,2004,101.1215909
South Asia (IDA & IBRD),,2005,114.4005228
South Asia (IDA & IBRD),,2006,126.4052509
South Asia (IDA & IBRD),,2007,138.289179
South Asia (IDA & IBRD),,2008,147.4124269
South Asia (IDA & IBRD),,2009,157.8043282
South Asia (IDA & IBRD),,2010,169.4440009
South Asia (IDA & IBRD),,2011,182.864646
South Asia (IDA & IBRD),,2012,193.5339891
South Asia (IDA & IBRD),,2013,211.9758732
South Asia (IDA & IBRD),,2014,233.4683491
South Korea,KOR,1995,492.9802946
South Korea,KOR,1996,560.7161408
South Korea,KOR,1997,598.3675394
South Korea,KOR,1998,580.2811743
South Korea,KOR,1999,688.8384796
South Korea,KOR,2000,764.5452656
South Korea,KOR,2001,913.7762276
South Korea,KOR,2002,958.7281046
South Korea,KOR,2003,1053.511372
South Korea,KOR,2004,1139.061969
South Korea,KOR,2005,1290.554704
South Korea,KOR,2006,1488.974799
South Korea,KOR,2007,1668.628656
South Korea,KOR,2008,1768.477618
South Korea,KOR,2009,1889.857602
South Korea,KOR,2010,2069.901602
South Korea,KOR,2011,2140.434765
South Korea,KOR,2012,2245.553976
South Korea,KOR,2013,2380.216135
South Korea,KOR,2014,2530.571641
South Sudan,SSD,2012,50.44431903
South Sudan,SSD,2013,52.43078754
South Sudan,SSD,2014,72.82214895
Spain,ESP,1995,1192.676914
Spain,ESP,1996,1248.86214
Spain,ESP,1997,1298.841557
Spain,ESP,1998,1384.853652
Spain,ESP,1999,1454.9738
Spain,ESP,2000,1546.571847
Spain,ESP,2001,1646.34428
Spain,ESP,2002,1756.908153
Spain,ESP,2003,1989.414057
Spain,ESP,2004,2096.280232
Spain,ESP,2005,2229.201121
Spain,ESP,2006,2507.581054
Spain,ESP,2007,2698.143369
Spain,ESP,2008,2912.390387
Spain,ESP,2009,3038.787175
Spain,ESP,2010,2996.243437
Spain,ESP,2011,3018.827566
Spain,ESP,2012,2997.551666
Spain,ESP,2013,2928.128483
Spain,ESP,2014,2965.818325
Sri Lanka,LKA,1995,101.5800306
Sri Lanka,LKA,1996,107.2493593
Sri Lanka,LKA,1997,111.5555245
Sri Lanka,LKA,1998,130.409495
Sri Lanka,LKA,1999,135.2045613
Sri Lanka,LKA,2000,150.5041325
Sri Lanka,LKA,2001,151.7950995
Sri Lanka,LKA,2002,162.3662116
Sri Lanka,LKA,2003,176.9646362
Sri Lanka,LKA,2004,206.0071418
Sri Lanka,LKA,2005,212.5337073
Sri Lanka,LKA,2006,234.1887447
Sri Lanka,LKA,2007,235.8886782
Sri Lanka,LKA,2008,231.9499164
Sri Lanka,LKA,2009,235.1367605
Sri Lanka,LKA,2010,260.3507163
Sri Lanka,LKA,2011,273.4285927
Sri Lanka,LKA,2012,288.0044676
Sri Lanka,LKA,2013,357.376359
Sri Lanka,LKA,2014,369.1741565
Sub-Saharan Africa,,1995,94.21722611
Sub-Saharan Africa,,1996,100.2178716
Sub-Saharan Africa,,1997,103.3432925
Sub-Saharan Africa,,1998,108.492305
Sub-Saharan Africa,,1999,108.5981871
Sub-Saharan Africa,,2000,105.7190056
Sub-Saharan Africa,,2001,115.6944137
Sub-Saharan Africa,,2002,111.2052538
Sub-Saharan Africa,,2003,135.6840869
Sub-Saharan Africa,,2004,149.9963844
Sub-Saharan Africa,,2005,155.6897113
Sub-Saharan Africa,,2006,161.6770133
Sub-Saharan Africa,,2007,180.1445108
Sub-Saharan Africa,,2008,185.1871063
Sub-Saharan Africa,,2009,198.5609837
Sub-Saharan Africa,,2010,176.7511794
Sub-Saharan Africa,,2011,186.0278594
Sub-Saharan Africa,,2012,186.1491808
Sub-Saharan Africa,,2013,198.1278544
Sub-Saharan Africa,,2014,200.7236181
Sub-Saharan Africa (IDA & IBRD),,1995,94.21722611
Sub-Saharan Africa (IDA & IBRD),,1996,100.2178716
Sub-Saharan Africa (IDA & IBRD),,1997,103.3432925
Sub-Saharan Africa (IDA & IBRD),,1998,108.492305
Sub-Saharan Africa (IDA & IBRD),,1999,108.5981871
Sub-Saharan Africa (IDA & IBRD),,2000,105.7190056
Sub-Saharan Africa (IDA & IBRD),,2001,115.6944137
Sub-Saharan Africa (IDA & IBRD),,2002,111.2052538
Sub-Saharan Africa (IDA & IBRD),,2003,135.6840869
Sub-Saharan Africa (IDA & IBRD),,2004,149.9963844
Sub-Saharan Africa (IDA & IBRD),,2005,155.6897113
Sub-Saharan Africa (IDA & IBRD),,2006,161.6770133
Sub-Saharan Africa (IDA & IBRD),,2007,180.1445108
Sub-Saharan Africa (IDA & IBRD),,2008,185.1871063
Sub-Saharan Africa (IDA & IBRD),,2009,198.5609837
Sub-Saharan Africa (IDA & IBRD),,2010,176.7511794
Sub-Saharan Africa (IDA & IBRD),,2011,186.0278594
Sub-Saharan Africa (IDA & IBRD),,2012,186.1491808
Sub-Saharan Africa (IDA & IBRD),,2013,198.1278544
Sub-Saharan Africa (IDA & IBRD),,2014,200.7236181
Sub-Saharan Africa (excluding high income),,1995,94.15769043
Sub-Saharan Africa (excluding high income),,1996,100.1544014
Sub-Saharan Africa (excluding high income),,1997,103.2631025
Sub-Saharan Africa (excluding high income),,1998,108.4170242
Sub-Saharan Africa (excluding high income),,1999,108.5211181
Sub-Saharan Africa (excluding high income),,2000,105.6483682
Sub-Saharan Africa (excluding high income),,2001,115.6309564
Sub-Saharan Africa (excluding high income),,2002,111.1446389
Sub-Saharan Africa (excluding high income),,2003,135.6258267
Sub-Saharan Africa (excluding high income),,2004,149.9500706
Sub-Saharan Africa (excluding high income),,2005,155.6427536
Sub-Saharan Africa (excluding high income),,2006,161.627023
Sub-Saharan Africa (excluding high income),,2007,180.0980486
Sub-Saharan Africa (excluding high income),,2008,185.1551859
Sub-Saharan Africa (excluding high income),,2009,198.5317968
Sub-Saharan Africa (excluding high income),,2010,176.6971161
Sub-Saharan Africa (excluding high income),,2011,185.9755899
Sub-Saharan Africa (excluding high income),,2012,186.0782882
Sub-Saharan Africa (excluding high income),,2013,198.0638945
Sub-Saharan Africa (excluding high income),,2014,200.6626869
Sudan,SDN,1995,63.3532094
Sudan,SDN,1996,73.73927468
Sudan,SDN,1997,72.71561739
Sudan,SDN,1998,80.62970646
Sudan,SDN,1999,79.1096056
Sudan,SDN,2000,75.49916804
Sudan,SDN,2001,82.17867261
Sudan,SDN,2002,88.44090525
Sudan,SDN,2003,100.7759289
Sudan,SDN,2004,114.8036735
Sudan,SDN,2005,124.1425177
Sudan,SDN,2006,161.7096206
Sudan,SDN,2007,222.623996
Sudan,SDN,2008,283.0211137
Sudan,SDN,2009,289.6336656
Sudan,SDN,2010,265.7522284
Sudan,SDN,2011,262.2025347
Sudan,SDN,2012,262.379384
Sudan,SDN,2013,274.9074761
Sudan,SDN,2014,281.6404994
Suriname,SUR,1995,489.1305307
Suriname,SUR,1996,527.2053701
Suriname,SUR,1997,756.2817195
Suriname,SUR,1998,845.226671
Suriname,SUR,1999,671.7499798
Suriname,SUR,2000,735.7248371
Suriname,SUR,2001,678.1146495
Suriname,SUR,2002,609.5907611
Suriname,SUR,2003,609.537049
Suriname,SUR,2004,707.9360334
Suriname,SUR,2005,748.8191717
Suriname,SUR,2006,729.5760407
Suriname,SUR,2007,742.6526312
Suriname,SUR,2008,779.4966614
Suriname,SUR,2009,828.6617524
Suriname,SUR,2010,825.4581754
Suriname,SUR,2011,896.8237789
Suriname,SUR,2012,955.9659008
Suriname,SUR,2013,969.0711008
Suriname,SUR,2014,978.6288807
Swaziland,SWZ,1995,182.3768208
Swaziland,SWZ,1996,205.5922356
Swaziland,SWZ,1997,199.6913588
Swaziland,SWZ,1998,218.0699793
Swaziland,SWZ,1999,216.533987
Swaziland,SWZ,2000,218.9723523
Swaziland,SWZ,2001,218.2054433
Swaziland,SWZ,2002,225.7547819
Swaziland,SWZ,2003,259.1765524
Swaziland,SWZ,2004,280.8053497
Swaziland,SWZ,2005,340.0693216
Swaziland,SWZ,2006,358.5032099
Swaziland,SWZ,2007,388.36103
Swaziland,SWZ,2008,463.5237294
Swaziland,SWZ,2009,480.1695354
Swaziland,SWZ,2010,486.4473086
Swaziland,SWZ,2011,503.4463872
Swaziland,SWZ,2012,526.6362255
Swaziland,SWZ,2013,597.945077
Swaziland,SWZ,2014,586.8228703
Sweden,SWE,1995,1745.095643
Sweden,SWE,1996,1859.558541
Sweden,SWE,1997,1884.67655
Sweden,SWE,1998,1981.51005
Sweden,SWE,1999,2130.403518
Sweden,SWE,2000,2290.37911
Sweden,SWE,2001,2506.827024
Sweden,SWE,2002,2706.651033
Sweden,SWE,2003,2842.925844
Sweden,SWE,2004,2960.406149
Sweden,SWE,2005,2969.489505
Sweden,SWE,2006,3207.974069
Sweden,SWE,2007,3442.831728
Sweden,SWE,2008,3670.794447
Sweden,SWE,2009,3740.808162
Sweden,SWE,2010,3761.533642
Sweden,SWE,2011,4886.520238
Sweden,SWE,2012,5007.480762
Sweden,SWE,2013,5177.374842
Sweden,SWE,2014,5218.860734
Switzerland,CHE,1995,2572.816419
Switzerland,CHE,1996,2735.555107
Switzerland,CHE,1997,2845.569235
Switzerland,CHE,1998,2984.937293
Switzerland,CHE,1999,3082.050629
Switzerland,CHE,2000,3231.548536
Switzerland,CHE,2001,3443.638052
Switzerland,CHE,2002,3687.654241
Switzerland,CHE,2003,3797.766038
Switzerland,CHE,2004,3950.552963
Switzerland,CHE,2005,4027.253296
Switzerland,CHE,2006,4268.156098
Switzerland,CHE,2007,4593.570673
Switzerland,CHE,2008,4968.29852
Switzerland,CHE,2009,5213.872494
Switzerland,CHE,2010,5394.700791
Switzerland,CHE,2011,5818.748193
Switzerland,CHE,2012,6173.036453
Switzerland,CHE,2013,6364.777137
Switzerland,CHE,2014,6468.495573
Syria,SYR,1995,167.9056303
Syria,SYR,1996,172.9498465
Syria,SYR,1997,168.1885882
Syria,SYR,1998,170.6927205
Syria,SYR,1999,166.7991879
Syria,SYR,2000,157.0131864
Syria,SYR,2001,160.5678946
Syria,SYR,2002,172.7257378
Syria,SYR,2003,187.3624234
Syria,SYR,2004,176.5084143
Syria,SYR,2005,173.13662
Syria,SYR,2006,169.1224833
Syria,SYR,2007,172.8718723
Syria,SYR,2008,162.8132736
Syria,SYR,2009,177.4848733
Syria,SYR,2010,171.9040952
Syria,SYR,2011,188.1461771
Syria,SYR,2012,163.2491328
Syria,SYR,2013,270.7127486
Syria,SYR,2014,375.8753369
Tajikistan,TJK,1995,28.29212317
Tajikistan,TJK,1996,23.9747919
Tajikistan,TJK,1997,28.66185748
Tajikistan,TJK,1998,29.50625931
Tajikistan,TJK,1999,33.39285145
Tajikistan,TJK,2000,43.61320193
Tajikistan,TJK,2001,47.76703884
Tajikistan,TJK,2002,51.54593276
Tajikistan,TJK,2003,56.99702779
Tajikistan,TJK,2004,71.93300909
Tajikistan,TJK,2005,90.10256209
Tajikistan,TJK,2006,94.25990544
Tajikistan,TJK,2007,95.75385059
Tajikistan,TJK,2008,107.6861335
Tajikistan,TJK,2009,116.9584806
Tajikistan,TJK,2010,125.6928672
Tajikistan,TJK,2011,133.3763276
Tajikistan,TJK,2012,152.4609277
Tajikistan,TJK,2013,171.6294457
Tajikistan,TJK,2014,185.1475355
Tanzania,TZA,1995,37.40402808
Tanzania,TZA,1996,35.69238349
Tanzania,TZA,1997,36.63518648
Tanzania,TZA,1998,34.33121799
Tanzania,TZA,1999,37.42880706
Tanzania,TZA,2000,38.72877668
Tanzania,TZA,2001,50.72682338
Tanzania,TZA,2002,58.85370512
Tanzania,TZA,2003,70.49730626
Tanzania,TZA,2004,76.66327854
Tanzania,TZA,2005,79.04290027
Tanzania,TZA,2006,112.2795878
Tanzania,TZA,2007,84.67845704
Tanzania,TZA,2008,78.90372849
Tanzania,TZA,2009,76.53252555
Tanzania,TZA,2010,106.3943613
Tanzania,TZA,2011,122.5440814
Tanzania,TZA,2012,127.1119071
Tanzania,TZA,2013,130.5075069
Tanzania,TZA,2014,137.4930709
Thailand,THA,1995,236.7476963
Thailand,THA,1996,274.8138564
Thailand,THA,1997,283.7086852
Thailand,THA,1998,237.1010993
Thailand,THA,1999,232.6003908
Thailand,THA,2000,239.2290612
Thailand,THA,2001,241.324791
Thailand,THA,2002,284.7510639
Thailand,THA,2003,298.0667452
Thailand,THA,2004,316.6461587
Thailand,THA,2005,342.8339644
Thailand,THA,2006,363.8786158
Thailand,THA,2007,399.2756094
Thailand,THA,2008,458.5994834
Thailand,THA,2009,472.3752998
Thailand,THA,2010,476.4321765
Thailand,THA,2011,524.6849259
Thailand,THA,2012,573.3940428
Thailand,THA,2013,572.5447518
Thailand,THA,2014,599.8436663
Timor,TLS,2000,41.29144701
Timor,TLS,2001,49.65381862
Timor,TLS,2002,47.39273502
Timor,TLS,2003,29.69613069
Timor,TLS,2004,33.01832441
Timor,TLS,2005,44.51184226
Timor,TLS,2006,43.71122236
Timor,TLS,2007,24.20195124
Timor,TLS,2008,67.58663178
Timor,TLS,2009,66.11099353
Timor,TLS,2010,73.11237918
Timor,TLS,2011,77.88903502
Timor,TLS,2012,95.84250102
Timor,TLS,2013,98.35402149
Timor,TLS,2014,101.5353661
Togo,TGO,1995,38.43904212
Togo,TGO,1996,40.75617469
Togo,TGO,1997,44.52183571
Togo,TGO,1998,38.67742315
Togo,TGO,1999,40.45593135
Togo,TGO,2000,44.79612165
Togo,TGO,2001,43.29873458
Togo,TGO,2002,40.22535355
Togo,TGO,2003,51.5122285
Togo,TGO,2004,53.26115755
Togo,TGO,2005,55.31332845
Togo,TGO,2006,62.06528585
Togo,TGO,2007,63.27575812
Togo,TGO,2008,66.32010495
Togo,TGO,2009,78.03615089
Togo,TGO,2010,64.66000467
Togo,TGO,2011,65.38100032
Togo,TGO,2012,67.31487705
Togo,TGO,2013,70.2235883
Togo,TGO,2014,76.25300946
Tonga,TON,1995,128.6126799
Tonga,TON,1996,133.2405065
Tonga,TON,1997,143.2998996
Tonga,TON,1998,156.3835005
Tonga,TON,1999,178.6355019
Tonga,TON,2000,173.6594743
Tonga,TON,2001,217.8146874
Tonga,TON,2002,202.1193134
Tonga,TON,2003,211.8220797
Tonga,TON,2004,208.5767726
Tonga,TON,2005,291.0631212
Tonga,TON,2006,253.3924116
Tonga,TON,2007,255.9507543
Tonga,TON,2008,234.2811434
Tonga,TON,2009,215.9364221
Tonga,TON,2010,222.9020415
Tonga,TON,2011,204.2640614
Tonga,TON,2012,231.4315242
Tonga,TON,2013,251.688788
Tonga,TON,2014,269.7671994
Trinidad and Tobago,TTO,1995,522.0978644
Trinidad and Tobago,TTO,1996,511.6052148
Trinidad and Tobago,TTO,1997,515.9760317
Trinidad and Tobago,TTO,1998,512.4921503
Trinidad and Tobago,TTO,1999,610.6536128
Trinidad and Tobago,TTO,2000,585.3830253
Trinidad and Tobago,TTO,2001,655.4735266
Trinidad and Tobago,TTO,2002,813.3407949
Trinidad and Tobago,TTO,2003,968.8763371
Trinidad and Tobago,TTO,2004,1089.330659
Trinidad and Tobago,TTO,2005,1202.848033
Trinidad and Tobago,TTO,2006,1186.597326
Trinidad and Tobago,TTO,2007,1364.418738
Trinidad and Tobago,TTO,2008,1305.571132
Trinidad and Tobago,TTO,2009,1841.672139
Trinidad and Tobago,TTO,2010,1518.358371
Trinidad and Tobago,TTO,2011,1451.519168
Trinidad and Tobago,TTO,2012,1706.688453
Trinidad and Tobago,TTO,2013,1812.100861
Trinidad and Tobago,TTO,2014,1815.654905
Tunisia,TUN,1995,279.100483
Tunisia,TUN,1996,277.9052082
Tunisia,TUN,1997,253.3480894
Tunisia,TUN,1998,278.4915425
Tunisia,TUN,1999,298.1065488
Tunisia,TUN,2000,314.4002448
Tunisia,TUN,2001,325.6513658
Tunisia,TUN,2002,335.4542534
Tunisia,TUN,2003,360.4055586
Tunisia,TUN,2004,407.4493632
Tunisia,TUN,2005,428.455246
Tunisia,TUN,2006,468.6846607
Tunisia,TUN,2007,505.8487962
Tunisia,TUN,2008,533.2615084
Tunisia,TUN,2009,604.9958304
Tunisia,TUN,2010,656.1064964
Tunisia,TUN,2011,725.3194861
Tunisia,TUN,2012,766.0400576
Tunisia,TUN,2013,797.4940165
Tunisia,TUN,2014,785.3174908
Turkey,TUR,1995,180.1697172
Turkey,TUR,1996,224.5329305
Turkey,TUR,1997,261.6142575
Turkey,TUR,1998,309.8100735
Turkey,TUR,1999,392.1723508
Turkey,TUR,2000,457.3082041
Turkey,TUR,2001,447.8054825
Turkey,TUR,2002,467.3660346
Turkey,TUR,2003,473.2009522
Turkey,TUR,2004,549.4821907
Turkey,TUR,2005,624.678162
Turkey,TUR,2006,754.3843556
Turkey,TUR,2007,843.8723304
Turkey,TUR,2008,918.1520218
Turkey,TUR,2009,887.1278836
Turkey,TUR,2010,904.0944718
Turkey,TUR,2011,941.3757883
Turkey,TUR,2012,948.7019637
Turkey,TUR,2013,1006.957059
Turkey,TUR,2014,1036.465294
Turkmenistan,TKM,1995,103.3849482
Turkmenistan,TKM,1996,112.6070881
Turkmenistan,TKM,1997,158.0986317
Turkmenistan,TKM,1998,171.2463172
Turkmenistan,TKM,1999,154.3978331
Turkmenistan,TKM,2000,167.191684
Turkmenistan,TKM,2001,173.3089762
Turkmenistan,TKM,2002,150.484841
Turkmenistan,TKM,2003,181.0964346
Turkmenistan,TKM,2004,202.3936384
Turkmenistan,TKM,2005,203.3092594
Turkmenistan,TKM,2006,190.1437443
Turkmenistan,TKM,2007,159.3275323
Turkmenistan,TKM,2008,164.1827414
Turkmenistan,TKM,2009,169.4422738
Turkmenistan,TKM,2010,195.320073
Turkmenistan,TKM,2011,225.0576964
Turkmenistan,TKM,2012,248.8387752
Turkmenistan,TKM,2013,296.980496
Turkmenistan,TKM,2014,319.89866
Tuvalu,TUV,1995,170.6744393
Tuvalu,TUV,1996,215.3781234
Tuvalu,TUV,1997,181.4942425
Tuvalu,TUV,1998,215.9130219
Tuvalu,TUV,1999,226.7158249
Tuvalu,TUV,2000,386.0505067
Tuvalu,TUV,2001,446.0530512
Tuvalu,TUV,2002,406.4088694
Tuvalu,TUV,2003,583.681042
Tuvalu,TUV,2004,452.5246754
Tuvalu,TUV,2005,480.741419
Tuvalu,TUV,2006,534.5666008
Tuvalu,TUV,2007,512.5272238
Tuvalu,TUV,2008,447.3988808
Tuvalu,TUV,2009,414.8418157
Tuvalu,TUV,2010,533.5078439
Tuvalu,TUV,2011,590.5465419
Tuvalu,TUV,2012,495.3320168
Tuvalu,TUV,2013,610.127449
Tuvalu,TUV,2014,585.0423096
Uganda,UGA,1995,45.70373496
Uganda,UGA,1996,50.01981372
Uganda,UGA,1997,53.03064843
Uganda,UGA,1998,56.14149506
Uganda,UGA,1999,62.78444125
Uganda,UGA,2000,66.95202884
Uganda,UGA,2001,75.47322207
Uganda,UGA,2002,88.40907421
Uganda,UGA,2003,90.43761449
Uganda,UGA,2004,101.2186133
Uganda,UGA,2005,126.6641364
Uganda,UGA,2006,146.4930892
Uganda,UGA,2007,155.3141912
Uganda,UGA,2008,162.2656059
Uganda,UGA,2009,138.5757884
Uganda,UGA,2010,175.3118289
Uganda,UGA,2011,175.3910407
Uganda,UGA,2012,133.5744714
Uganda,UGA,2013,132.515594
Uganda,UGA,2014,132.5879879
Ukraine,UKR,1995,262.7993997
Ukraine,UKR,1996,236.9322837
Ukraine,UKR,1997,235.6557779
Ukraine,UKR,1998,227.1881102
Ukraine,UKR,1999,207.2932007
Ukraine,UKR,2000,214.9342722
Ukraine,UKR,2001,245.1192447
Ukraine,UKR,2002,291.9303471
Ukraine,UKR,2003,364.3148748
Ukraine,UKR,2004,403.1009194
Ukraine,UKR,2005,417.3969548
Ukraine,UKR,2006,463.2183297
Ukraine,UKR,2007,512.9321912
Ukraine,UKR,2008,561.206273
Ukraine,UKR,2009,568.8262882
